run_id,panel_id,dataset,horizon,model_name,n_series,n_valid_wape,n_predictions,abs_y,abs_error,WAPE_mean,MAE_mean,sMAPE_mean,WAPE_aggregate,hardware,runtime_sec,wall_clock_sec,cost_usd,co2_kg,series_per_second,n_eval_origins,train_fraction,train_window_days,series_selection,model_params_json,source_run_dir
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,28,lightgbm_direct_scaled,100,100,36400,1085863.0,395391.5980325788,0.429877772924206,10.86240653935656,55.23959722378572,0.3641265961107237,M_SERIES_MAC,285.0870132446289,285.0870132446289,0.0004751450220743,0.0015442213217417,0.3507700994930677,13,0.8,365,top_volume,"{""n_estimators_per_head"": 1200, ""protocol"": ""direct_scaled""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,seasonal_naive,100,99,28000,32220884.520508647,7946326.723674536,0.3177498778921481,283.7973829883763,30.513095077626648,0.2466203781158362,M_SERIES_MAC,0.0001516342163085,0.0001528263092041,2.5272369384765624e-10,8.213520050048827e-10,659481.7610062893,40,0.8,365,top_volume,{},source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_cov,100,99,28000,32220884.520508647,6160122.715995461,0.2402480786063818,220.0043827141236,29.838058413935496,0.1911841592081226,M_SERIES_MAC,2.6832029819488525,2.683204889297486,4.472004969914754e-06,1.4534016152222951e-05,37.268891199341326,40,0.8,365,top_volume,"{""n_estimators"": 300, ""protocol"": ""recursive""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_direct,100,99,28000,32220884.520508647,6420547.085142076,0.2530805398361243,229.30525304078844,30.873641182886832,0.1992666303451535,M_SERIES_MAC,18.67209005355835,18.672091007232662,3.112015008926392e-05,0.0001011404877901,5.355586852525004,40,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_direct_scaled,100,99,28000,32220884.520508647,6420547.085142076,0.2530805398361243,229.30525304078844,30.873641182886832,0.1992666303451535,M_SERIES_MAC,18.59568500518799,18.59568500518799,3.0992808341979985e-05,0.0001007266271114,5.3775916279556855,40,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct_scaled""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,seasonal_naive,100,99,28000,32220884.520508647,7951142.574122071,0.317557922660007,283.96937764721685,31.261630397954185,0.2467698417484832,M_SERIES_MAC,0.0001568794250488,0.0001578330993652,2.6146570841471357e-10,8.497635523478191e-10,637432.2188449848,20,0.8,365,top_volume,{},source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_cov,100,99,28000,32220884.520508647,6422766.154695407,0.2516064377937612,229.38450552483596,31.02755867781949,0.1993355008800986,M_SERIES_MAC,2.783780097961426,2.7837822437286377,4.639633496602377e-06,1.5078808863957723e-05,35.92237765951069,20,0.8,365,top_volume,"{""n_estimators"": 300, ""protocol"": ""recursive""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_direct,100,99,28000,32220884.520508647,6672716.395060405,0.2603280664961253,238.3112998235859,31.394693156289435,0.2070928993526918,M_SERIES_MAC,37.40281009674072,37.402812242507935,6.233801682790121e-05,0.0002025985546906,2.6735959074025293,20,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_direct_scaled,100,99,28000,32220884.520508647,6724331.4960819725,0.2613052690834161,240.15469628864187,31.550594415557768,0.2086948138187182,M_SERIES_MAC,73.00588011741638,73.0058810710907,0.0001216764668623,0.0003954485173026,1.3697526807315876,20,0.8,365,top_volume,"{""n_estimators_per_head"": 600, ""protocol"": ""direct_scaled""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,seasonal_naive,100,99,28000,32220884.520508647,7831946.722799659,0.3143322024122257,279.71238295713067,31.48918975262317,0.2430705065782601,M_SERIES_MAC,0.0001401901245117,0.0001411437988281,2.3365020751953124e-10,7.593631744384764e-10,713317.0068027211,10,0.8,365,top_volume,{},source_b_repair_baselines_m5_rohlik_100_v2
